User;Timestamp;CPU;Memoria;Disco;Rede;Processos;Data_Boot;uptime_min;temperaturaCPU;indoor
COD002;01/10/2025 10:54;49.95;41.71;90.77;0.41;505;01/10/2025 03:00;474.0;55;1
COD002;01/10/2025 10:55;34.94;42.15;90.77;0.41;505;01/10/2025 03:00;475.0;46;1
COD002;01/10/2025 10:56;51.92;41.46;90.77;0.41;505;01/10/2025 03:00;476.0;55;1
COD002;01/10/2025 10:57;48.3;42.98;90.77;0.41;505;01/10/2025 03:00;477.0;56;1
COD002;01/10/2025 10:58;48.48;42.01;90.77;0.41;505;01/10/2025 03:00;478.0;53;1
COD002;01/10/2025 10:59;43.1;43.22;90.77;0.41;505;01/10/2025 03:00;479.0;53;1
COD002;01/10/2025 11:00;46.34;41.08;90.77;0.41;505;01/10/2025 03:00;480.0;51;1
COD002;01/10/2025 11:01;49.07;43.35;90.77;0.41;505;01/10/2025 03:00;481.0;55;1
COD002;01/10/2025 11:02;49.64;43.96;90.77;0.41;505;01/10/2025 03:00;482.0;57;1
COD002;01/10/2025 11:03;43.0;40.57;90.77;0.41;505;01/10/2025 03:00;483.0;48;1
COD002;01/10/2025 11:04;50.66;43.41;90.77;0.41;505;01/10/2025 03:00;484.0;54;1
COD002;01/10/2025 11:05;54.05;44.44;90.77;0.41;505;01/10/2025 03:00;485.0;58;1
COD002;01/10/2025 11:06;52.54;41.52;90.77;0.41;505;01/10/2025 03:00;486.0;56;1
COD002;01/10/2025 11:07;50.8;44.98;90.77;0.41;505;01/10/2025 03:00;487.0;56;1
COD002;01/10/2025 11:08;41.77;43.48;90.77;0.41;505;01/10/2025 03:00;488.0;50;1
COD002;01/10/2025 11:09;46.16;42.14;90.77;0.41;505;01/10/2025 03:00;489.0;53;1
COD002;01/10/2025 11:10;47.28;42.92;90.77;0.41;505;01/10/2025 03:00;490.0;53;1
COD002;01/10/2025 11:11;43.14;43.66;90.77;0.41;505;01/10/2025 03:00;491.0;53;1
COD002;01/10/2025 11:12;48.03;43.09;90.77;0.41;505;01/10/2025 03:00;492.0;54;1
COD002;01/10/2025 11:13;47.81;43.65;90.77;0.41;505;01/10/2025 03:00;493.0;54;1
COD002;01/10/2025 11:14;46.4;41.9;90.77;0.41;505;01/10/2025 03:00;494.0;53;1
COD002;01/10/2025 11:15;45.83;43.21;90.77;0.41;505;01/10/2025 03:00;495.0;52;1
COD002;01/10/2025 11:16;46.75;41.31;90.77;0.41;505;01/10/2025 03:00;496.0;53;1
COD002;01/10/2025 11:17;47.36;42.88;90.77;0.41;505;01/10/2025 03:00;497.0;54;1
COD002;01/10/2025 11:18;44.68;41.93;90.77;0.41;505;01/10/2025 03:00;498.0;52;1
COD002;01/10/2025 11:19;44.41;42.14;90.77;0.41;505;01/10/2025 03:00;499.0;53;1
COD002;01/10/2025 11:20;47.14;44.51;90.77;0.41;505;01/10/2025 03:00;500.0;57;1
COD002;01/10/2025 11:21;39.76;44.34;90.77;0.41;505;01/10/2025 03:00;501.0;51;1
COD002;01/10/2025 11:22;34.75;43.77;90.77;0.41;505;01/10/2025 03:00;502.0;47;1
COD002;01/10/2025 11:23;46.36;41.73;90.77;0.41;505;01/10/2025 03:00;503.0;55;1
COD002;01/10/2025 11:24;39.75;42.66;90.77;0.41;505;01/10/2025 03:00;504.0;49;1
COD002;01/10/2025 11:25;59.64;44.5;90.77;0.41;505;01/10/2025 03:00;505.0;57;1
COD002;01/10/2025 11:26;53.31;43.22;90.77;0.41;505;01/10/2025 03:00;506.0;55;1
COD002;01/10/2025 11:27;57.11;45.84;90.77;0.41;505;01/10/2025 03:00;507.0;56;1
COD002;01/10/2025 11:28;53.63;43.53;90.77;0.41;505;01/10/2025 03:00;508.0;56;1
COD002;01/10/2025 11:29;46.38;43.29;90.77;0.41;505;01/10/2025 03:00;509.0;53;1
COD002;01/10/2025 11:30;52.26;42.7;90.77;0.41;505;01/10/2025 03:00;510.0;59;1
COD002;01/10/2025 11:31;52.51;43.23;90.77;0.41;505;01/10/2025 03:00;511.0;57;1
COD002;01/10/2025 11:32;39.35;42.89;90.77;0.41;505;01/10/2025 03:00;512.0;49;1
COD002;01/10/2025 11:33;54.62;43.93;90.77;0.41;505;01/10/2025 03:00;513.0;59;1
COD002;01/10/2025 11:34;42.98;44.23;90.77;0.41;505;01/10/2025 03:00;514.0;48;1
COD002;01/10/2025 11:35;41.13;42.14;90.77;0.41;505;01/10/2025 03:00;515.0;51;1
COD002;01/10/2025 11:36;54.69;41.49;90.77;0.41;505;01/10/2025 03:00;516.0;59;1
COD002;01/10/2025 11:37;45.62;40.89;90.77;0.41;505;01/10/2025 03:00;517.0;51;1
COD002;01/10/2025 11:38;43.02;43.71;90.77;0.41;505;01/10/2025 03:00;518.0;53;1
COD002;01/10/2025 11:39;58.19;41.78;90.77;0.41;505;01/10/2025 03:00;519.0;60;1
COD002;01/10/2025 11:40;37.64;40.52;90.77;0.41;505;01/10/2025 03:00;520.0;48;1
COD002;01/10/2025 11:41;44.73;43.58;90.77;0.41;505;01/10/2025 03:00;521.0;53;1
COD002;01/10/2025 11:42;58.12;46.11;90.77;0.41;505;01/10/2025 03:00;522.0;62;1
COD002;01/10/2025 11:43;69.08;43.11;90.77;0.41;505;01/10/2025 03:00;523.0;65;1
COD002;01/10/2025 11:44;50.95;44.13;90.77;0.41;505;01/10/2025 03:00;524.0;56;1
COD002;01/10/2025 11:45;57.02;43.23;90.77;0.41;505;01/10/2025 03:00;525.0;58;1
COD002;01/10/2025 11:46;43.77;43.01;90.77;0.41;505;01/10/2025 03:00;526.0;51;1
COD002;01/10/2025 11:47;65.4;44.24;90.77;0.41;505;01/10/2025 03:00;527.0;64;1
COD002;01/10/2025 11:48;46.87;42.79;90.77;0.41;505;01/10/2025 03:00;528.0;52;1
COD002;01/10/2025 11:49;31.41;43.46;90.77;0.41;505;01/10/2025 03:00;529.0;46;1
COD002;01/10/2025 11:50;52.02;43.53;90.77;0.41;505;01/10/2025 03:00;530.0;55;1
COD002;01/10/2025 11:51;52.37;42.35;90.77;0.41;505;01/10/2025 03:00;531.0;57;1
COD002;01/10/2025 11:52;46.01;44.35;90.77;0.41;505;01/10/2025 03:00;532.0;54;1
COD002;01/10/2025 11:53;53.43;42.95;90.77;0.41;505;01/10/2025 03:00;533.0;58;1
COD002;01/10/2025 11:54;60.94;42.26;90.77;0.41;505;01/10/2025 03:00;534.0;60;1
COD002;01/10/2025 11:55;42.43;43.81;90.77;0.41;505;01/10/2025 03:00;535.0;51;1
COD002;01/10/2025 11:56;55.5;42.09;90.77;0.41;505;01/10/2025 03:00;536.0;56;1
COD002;01/10/2025 11:57;45.23;43.21;90.77;0.41;505;01/10/2025 03:00;537.0;52;1
COD002;01/10/2025 11:58;62.65;43.17;90.77;0.41;505;01/10/2025 03:00;538.0;62;1
COD002;01/10/2025 11:59;56.37;44.49;90.77;0.41;505;01/10/2025 03:00;539.0;59;1
COD002;01/10/2025 12:00;48.91;43.76;90.77;0.41;505;01/10/2025 03:00;540.0;53;1
COD002;01/10/2025 12:01;54.56;43.16;90.77;0.41;505;01/10/2025 03:00;541.0;59;1
COD002;01/10/2025 12:02;50.03;44.18;90.77;0.41;505;01/10/2025 03:00;542.0;57;1
COD002;01/10/2025 12:03;57.41;44.87;90.77;0.41;505;01/10/2025 03:00;543.0;59;1
COD002;01/10/2025 12:04;52.83;43.87;90.77;0.41;505;01/10/2025 03:00;544.0;59;1
COD002;01/10/2025 12:05;62.28;43.22;90.77;0.41;505;01/10/2025 03:00;545.0;60;1
COD002;01/10/2025 12:06;71.89;41.64;90.77;0.41;505;01/10/2025 03:00;546.0;64;1
COD002;01/10/2025 12:07;55.77;41.94;90.77;0.41;505;01/10/2025 03:00;547.0;55;1
COD002;01/10/2025 12:08;59.61;42.85;90.77;0.41;505;01/10/2025 03:00;548.0;62;1
COD002;01/10/2025 12:09;56.27;42.49;90.77;0.41;505;01/10/2025 03:00;549.0;59;1
COD002;01/10/2025 12:10;50.2;43.0;90.77;0.41;505;01/10/2025 03:00;550.0;55;1
COD002;01/10/2025 12:11;57.26;43.3;90.77;0.41;505;01/10/2025 03:00;551.0;59;1
COD002;01/10/2025 12:12;60.84;43.87;90.77;0.41;505;01/10/2025 03:00;552.0;59;1
COD002;01/10/2025 12:13;60.05;43.15;90.77;0.41;505;01/10/2025 03:00;553.0;64;1
COD002;01/10/2025 12:14;55.35;43.83;90.77;0.41;505;01/10/2025 03:00;554.0;58;1
COD002;01/10/2025 12:15;53.29;43.32;90.77;0.41;505;01/10/2025 03:00;555.0;57;1
COD002;01/10/2025 12:16;67.31;40.88;90.77;0.41;505;01/10/2025 03:00;556.0;65;1
COD002;01/10/2025 12:17;61.13;42.13;90.77;0.41;505;01/10/2025 03:00;557.0;61;1
COD002;01/10/2025 12:18;64.43;43.09;90.77;0.41;505;01/10/2025 03:00;558.0;63;1
COD002;01/10/2025 12:19;50.31;41.81;90.77;0.41;505;01/10/2025 03:00;559.0;54;1
COD002;01/10/2025 12:20;64.96;43.99;90.77;0.41;505;01/10/2025 03:00;560.0;63;1
COD002;01/10/2025 12:21;44.91;45.11;90.77;0.41;505;01/10/2025 03:00;561.0;55;1
COD002;01/10/2025 12:22;58.59;44.74;90.77;0.41;505;01/10/2025 03:00;562.0;61;1
COD002;01/10/2025 12:23;55.58;43.02;90.77;0.41;505;01/10/2025 03:00;563.0;60;1
COD002;01/10/2025 12:24;56.63;45.07;90.77;0.41;505;01/10/2025 03:00;564.0;58;1
COD002;01/10/2025 12:25;52.75;43.47;90.77;0.41;505;01/10/2025 03:00;565.0;55;1
COD002;01/10/2025 12:26;62.27;42.89;90.77;0.41;505;01/10/2025 03:00;566.0;61;1
COD002;01/10/2025 12:27;59.64;42.56;90.77;0.41;505;01/10/2025 03:00;567.0;60;1
COD002;01/10/2025 12:28;57.37;42.94;90.77;0.41;505;01/10/2025 03:00;568.0;60;1
COD002;01/10/2025 12:29;70.58;42.84;90.77;0.41;505;01/10/2025 03:00;569.0;63;1
COD002;01/10/2025 12:30;63.54;43.51;90.77;0.41;505;01/10/2025 03:00;570.0;64;1
COD002;01/10/2025 12:31;57.66;43.5;90.77;0.41;505;01/10/2025 03:00;571.0;59;1
COD002;01/10/2025 12:32;56.42;43.32;90.77;0.41;505;01/10/2025 03:00;572.0;58;1
COD002;01/10/2025 12:33;42.72;43.84;90.77;0.41;505;01/10/2025 03:00;573.0;50;1
COD002;01/10/2025 12:34;52.26;44.75;90.77;0.41;505;01/10/2025 03:00;574.0;54;1
COD002;01/10/2025 12:35;53.51;44.47;90.77;0.41;505;01/10/2025 03:00;575.0;58;1
COD002;01/10/2025 12:36;51.32;41.55;90.77;0.41;505;01/10/2025 03:00;576.0;56;1
COD002;01/10/2025 12:37;56.36;40.27;90.77;0.41;505;01/10/2025 03:00;577.0;56;1
COD002;01/10/2025 12:38;70.0;44.46;90.77;0.41;505;01/10/2025 03:00;578.0;63;1
COD002;01/10/2025 12:39;60.97;41.7;90.77;0.41;505;01/10/2025 03:00;579.0;60;1
COD002;01/10/2025 12:40;55.86;43.08;90.77;0.41;505;01/10/2025 03:00;580.0;60;1
COD002;01/10/2025 12:41;50.03;41.95;90.77;0.41;505;01/10/2025 03:00;581.0;55;1
COD002;01/10/2025 12:42;64.41;41.19;90.77;0.41;505;01/10/2025 03:00;582.0;60;1
COD002;01/10/2025 12:43;56.26;44.01;90.77;0.41;505;01/10/2025 03:00;583.0;58;1
COD002;01/10/2025 12:44;71.09;44.27;90.77;0.41;505;01/10/2025 03:00;584.0;65;1
COD002;01/10/2025 12:45;59.23;42.68;90.77;0.41;505;01/10/2025 03:00;585.0;56;1
COD002;01/10/2025 12:46;68.29;40.26;90.77;0.41;505;01/10/2025 03:00;586.0;64;1
COD002;01/10/2025 12:47;61.68;42.72;90.77;0.41;505;01/10/2025 03:00;587.0;60;1
COD002;01/10/2025 12:48;59.03;43.85;90.77;0.41;505;01/10/2025 03:00;588.0;61;1
COD002;01/10/2025 12:49;59.51;41.61;90.77;0.41;505;01/10/2025 03:00;589.0;63;1
COD002;01/10/2025 12:50;63.13;43.61;90.77;0.41;505;01/10/2025 03:00;590.0;63;1
COD002;01/10/2025 12:51;58.69;43.37;90.77;0.41;505;01/10/2025 03:00;591.0;59;1
COD002;01/10/2025 12:52;48.03;44.09;90.77;0.41;505;01/10/2025 03:00;592.0;52;1
COD002;01/10/2025 12:53;45.93;43.54;90.77;0.41;505;01/10/2025 03:00;593.0;57;1
COD002;01/10/2025 12:54;54.23;42.24;90.77;0.41;505;01/10/2025 03:00;594.0;57;1
COD002;01/10/2025 12:55;53.65;44.84;90.77;0.41;505;01/10/2025 03:00;595.0;57;1
COD002;01/10/2025 12:56;60.97;43.22;90.77;0.41;505;01/10/2025 03:00;596.0;60;1
COD002;01/10/2025 12:57;58.71;43.38;90.77;0.41;505;01/10/2025 03:00;597.0;60;1
COD002;01/10/2025 12:58;63.2;42.3;90.77;0.41;505;01/10/2025 03:00;598.0;61;1
COD002;01/10/2025 12:59;58.32;42.89;90.77;0.41;505;01/10/2025 03:00;599.0;58;1
COD002;01/10/2025 13:00;63.93;42.37;90.77;0.41;505;01/10/2025 03:00;600.0;61;1
COD002;01/10/2025 13:01;62.49;43.22;90.77;0.41;505;01/10/2025 03:00;601.0;61;1
COD002;01/10/2025 13:02;67.98;45.49;90.77;0.41;505;01/10/2025 03:00;602.0;63;1
COD002;01/10/2025 13:03;54.07;41.79;90.77;0.41;505;01/10/2025 03:00;603.0;56;1
COD002;01/10/2025 13:04;47.19;41.51;90.77;0.41;505;01/10/2025 03:00;604.0;54;1
COD002;01/10/2025 13:05;56.28;45.21;90.77;0.41;505;01/10/2025 03:00;605.0;58;1
COD002;01/10/2025 13:06;65.85;43.2;90.77;0.41;505;01/10/2025 03:00;606.0;65;1
COD002;01/10/2025 13:07;56.27;42.65;90.77;0.41;505;01/10/2025 03:00;607.0;54;1
COD002;01/10/2025 13:08;57.65;44.71;90.77;0.41;505;01/10/2025 03:00;608.0;60;1
COD002;01/10/2025 13:09;52.1;42.74;90.77;0.41;505;01/10/2025 03:00;609.0;58;1
COD002;01/10/2025 13:10;54.43;45.66;90.77;0.41;505;01/10/2025 03:00;610.0;54;1
COD002;01/10/2025 13:11;60.02;44.28;90.77;0.41;505;01/10/2025 03:00;611.0;59;1
COD002;01/10/2025 13:12;49.27;42.89;90.77;0.41;505;01/10/2025 03:00;612.0;54;1
COD002;01/10/2025 13:13;60.57;46.07;90.77;0.41;505;01/10/2025 03:00;613.0;58;1
COD002;01/10/2025 13:14;61.88;42.76;90.77;0.41;505;01/10/2025 03:00;614.0;60;1
COD002;01/10/2025 13:15;60.49;44.38;90.77;0.41;505;01/10/2025 03:00;615.0;59;1
COD002;01/10/2025 13:16;62.87;43.85;90.77;0.41;505;01/10/2025 03:00;616.0;64;1
COD002;01/10/2025 13:17;57.48;45.06;90.77;0.41;505;01/10/2025 03:00;617.0;60;1
COD002;01/10/2025 13:18;71.22;45.37;90.77;0.41;505;01/10/2025 03:00;618.0;68;1
COD002;01/10/2025 13:19;67.92;43.54;90.77;0.41;505;01/10/2025 03:00;619.0;65;1
COD002;01/10/2025 13:20;56.96;42.6;90.77;0.41;505;01/10/2025 03:00;620.0;57;1
COD002;01/10/2025 13:21;62.09;44.06;90.77;0.41;505;01/10/2025 03:00;621.0;60;1
COD002;01/10/2025 13:22;58.1;42.7;90.77;0.41;505;01/10/2025 03:00;622.0;60;1
COD002;01/10/2025 13:23;71.78;45.93;90.77;0.41;505;01/10/2025 03:00;623.0;64;1
COD002;01/10/2025 13:24;62.16;43.69;90.77;0.41;505;01/10/2025 03:00;624.0;62;1
COD002;01/10/2025 13:25;54.72;43.09;90.77;0.41;505;01/10/2025 03:00;625.0;57;1
COD002;01/10/2025 13:26;69.17;43.75;90.77;0.41;505;01/10/2025 03:00;626.0;64;1
COD002;01/10/2025 13:27;67.65;41.92;90.77;0.41;505;01/10/2025 03:00;627.0;65;1
COD002;01/10/2025 13:28;62.07;42.37;90.77;0.41;505;01/10/2025 03:00;628.0;62;1
COD002;01/10/2025 13:29;59.96;44.98;90.77;0.41;505;01/10/2025 03:00;629.0;59;1
COD002;01/10/2025 13:30;60.82;42.76;90.77;0.41;505;01/10/2025 03:00;630.0;62;1
COD002;01/10/2025 13:31;63.44;42.29;90.77;0.41;505;01/10/2025 03:00;631.0;60;1
COD002;01/10/2025 13:32;56.59;44.2;90.77;0.41;505;01/10/2025 03:00;632.0;59;1
COD002;01/10/2025 13:33;76.76;44.98;90.77;0.41;505;01/10/2025 03:00;633.0;69;1
COD002;01/10/2025 13:34;63.73;44.43;90.77;0.41;505;01/10/2025 03:00;634.0;61;1
COD002;01/10/2025 13:35;79.81;44.76;90.77;0.41;505;01/10/2025 03:00;635.0;70;1
COD002;01/10/2025 13:36;61.34;42.66;90.77;0.41;505;01/10/2025 03:00;636.0;59;1
COD002;01/10/2025 13:37;63.16;41.87;90.77;0.41;505;01/10/2025 03:00;637.0;63;1
COD002;01/10/2025 13:38;62.69;45.38;90.77;0.41;505;01/10/2025 03:00;638.0;61;1
COD002;01/10/2025 13:39;71.22;43.2;90.77;0.41;505;01/10/2025 03:00;639.0;65;1
COD002;01/10/2025 13:40;71.99;43.29;90.77;0.41;505;01/10/2025 03:00;640.0;68;1
COD002;01/10/2025 13:41;67.33;45.18;90.77;0.41;505;01/10/2025 03:00;641.0;63;1
COD002;01/10/2025 13:42;73.21;44.26;90.77;0.41;505;01/10/2025 03:00;642.0;64;1
COD002;01/10/2025 13:43;73.48;44.15;90.77;0.41;505;01/10/2025 03:00;643.0;64;1
COD002;01/10/2025 13:44;72.5;46.2;90.77;0.41;505;01/10/2025 03:00;644.0;67;1
COD002;01/10/2025 13:45;62.71;42.83;90.77;0.41;505;01/10/2025 03:00;645.0;59;1
COD002;01/10/2025 13:46;57.74;44.72;90.77;0.41;505;01/10/2025 03:00;646.0;62;1
COD002;01/10/2025 13:47;54.49;43.68;90.77;0.41;505;01/10/2025 03:00;647.0;54;1
COD002;01/10/2025 13:48;55.79;43.94;90.77;0.41;505;01/10/2025 03:00;648.0;60;1
COD002;01/10/2025 13:49;63.91;45.46;90.77;0.41;505;01/10/2025 03:00;649.0;62;1
COD002;01/10/2025 13:50;57.23;44.24;90.77;0.41;505;01/10/2025 03:00;650.0;58;1
COD002;01/10/2025 13:51;65.62;44.28;90.77;0.41;505;01/10/2025 03:00;651.0;62;1
COD002;01/10/2025 13:52;76.95;44.92;90.77;0.41;505;01/10/2025 03:00;652.0;69;1
COD002;01/10/2025 13:53;65.53;43.2;90.77;0.41;505;01/10/2025 03:00;653.0;63;1
COD002;01/10/2025 13:54;53.51;42.64;90.77;0.41;505;01/10/2025 03:00;654.0;58;1
COD002;01/10/2025 13:55;72.76;42.39;90.77;0.41;505;01/10/2025 03:00;655.0;67;1
COD002;01/10/2025 13:56;65.42;41.29;90.77;0.41;505;01/10/2025 03:00;656.0;63;1
COD002;01/10/2025 13:57;63.63;46.12;90.77;0.41;505;01/10/2025 03:00;657.0;61;1
COD002;01/10/2025 13:58;65.35;42.33;90.77;0.41;505;01/10/2025 03:00;658.0;63;1
COD002;01/10/2025 13:59;58.1;43.4;90.77;0.41;505;01/10/2025 03:00;659.0;60;1
COD002;01/10/2025 14:00;67.63;43.33;90.77;0.41;505;01/10/2025 03:00;660.0;61;1
COD003;01/10/2025 08:00;35.28;60.9;77.15;0.83;368;01/10/2025 02:00;360.0;46;1
COD003;01/10/2025 08:01;22.95;60.47;77.15;0.83;368;01/10/2025 02:00;361.0;43;1
COD003;01/10/2025 08:02;34.24;60.96;77.15;0.83;368;01/10/2025 02:00;362.0;47;1
COD003;01/10/2025 08:03;34.64;61.74;77.15;0.83;368;01/10/2025 02:00;363.0;47;1
COD003;01/10/2025 08:04;26.52;60.73;77.15;0.83;368;01/10/2025 02:00;364.0;43;1
COD003;01/10/2025 08:05;37.69;60.39;77.15;0.83;368;01/10/2025 02:00;365.0;49;1
COD003;01/10/2025 08:06;22.64;59.49;77.15;0.83;368;01/10/2025 02:00;366.0;41;1
COD003;01/10/2025 08:07;33.95;61.54;77.15;0.83;368;01/10/2025 02:00;367.0;46;1
COD003;01/10/2025 08:08;30.0;61.26;77.15;0.83;368;01/10/2025 02:00;368.0;45;1
COD003;01/10/2025 08:09;30.55;59.43;77.15;0.83;368;01/10/2025 02:00;369.0;44;1
COD003;01/10/2025 08:10;33.97;61.86;77.15;0.83;368;01/10/2025 02:00;370.0;48;1
COD003;01/10/2025 08:11;32.87;59.42;77.15;0.83;368;01/10/2025 02:00;371.0;44;1
COD003;01/10/2025 08:12;17.76;62.1;77.15;0.83;368;01/10/2025 02:00;372.0;40;1
COD003;01/10/2025 08:13;22.55;61.69;77.15;0.83;368;01/10/2025 02:00;373.0;42;1
COD003;01/10/2025 08:14;24.19;61.37;77.15;0.83;368;01/10/2025 02:00;374.0;42;1
COD003;01/10/2025 08:15;30.22;60.42;77.15;0.83;368;01/10/2025 02:00;375.0;47;1
COD003;01/10/2025 08:16;37.46;61.57;77.15;0.83;368;01/10/2025 02:00;376.0;51;1
COD003;01/10/2025 08:17;39.54;62.17;77.15;0.83;368;01/10/2025 02:00;377.0;51;1
COD003;01/10/2025 08:18;36.95;61.6;77.15;0.83;368;01/10/2025 02:00;378.0;46;1
COD003;01/10/2025 08:19;33.6;60.09;77.15;0.83;368;01/10/2025 02:00;379.0;45;1
COD003;01/10/2025 08:20;25.71;61.22;77.15;0.83;368;01/10/2025 02:00;380.0;42;1
COD003;01/10/2025 08:21;40.89;62.26;77.15;0.83;368;01/10/2025 02:00;381.0;50;1
COD003;01/10/2025 08:22;33.49;63.54;77.15;0.83;368;01/10/2025 02:00;382.0;48;1
COD003;01/10/2025 08:23;24.21;60.66;77.15;0.83;368;01/10/2025 02:00;383.0;41;1
COD003;01/10/2025 08:24;28.66;61.94;77.15;0.83;368;01/10/2025 02:00;384.0;45;1
COD003;01/10/2025 08:25;41.65;62.28;77.15;0.83;368;01/10/2025 02:00;385.0;50;1
COD003;01/10/2025 08:26;43.29;59.94;77.15;0.83;368;01/10/2025 02:00;386.0;51;1
COD003;01/10/2025 08:27;26.82;63.06;77.15;0.83;368;01/10/2025 02:00;387.0;41;1
COD003;01/10/2025 08:28;48.26;59.65;77.15;0.83;368;01/10/2025 02:00;388.0;53;1
COD003;01/10/2025 08:29;40.01;61.9;77.15;0.83;368;01/10/2025 02:00;389.0;48;1
COD003;01/10/2025 08:30;37.73;61.3;77.15;0.83;368;01/10/2025 02:00;390.0;47;1
COD003;01/10/2025 08:31;25.69;61.01;77.15;0.83;368;01/10/2025 02:00;391.0;44;1
COD003;01/10/2025 08:32;49.06;64.0;77.15;0.83;368;01/10/2025 02:00;392.0;53;1
COD003;01/10/2025 08:33;33.75;60.58;77.15;0.83;368;01/10/2025 02:00;393.0;51;1
COD003;01/10/2025 08:34;28.99;60.57;77.15;0.83;368;01/10/2025 02:00;394.0;45;1
COD003;01/10/2025 08:35;31.34;62.55;77.15;0.83;368;01/10/2025 02:00;395.0;46;1
COD003;01/10/2025 08:36;33.77;61.87;77.15;0.83;368;01/10/2025 02:00;396.0;46;1
COD003;01/10/2025 08:37;27.69;62.5;77.15;0.83;368;01/10/2025 02:00;397.0;45;1
COD003;01/10/2025 08:38;39.05;61.11;77.15;0.83;368;01/10/2025 02:00;398.0;49;1
COD003;01/10/2025 08:39;34.05;61.35;77.15;0.83;368;01/10/2025 02:00;399.0;47;1
COD003;01/10/2025 08:40;22.87;63.26;77.15;0.83;368;01/10/2025 02:00;400.0;45;1
COD003;01/10/2025 08:41;29.01;59.98;77.15;0.83;368;01/10/2025 02:00;401.0;44;1
COD003;01/10/2025 08:42;27.31;60.86;77.15;0.83;368;01/10/2025 02:00;402.0;45;1
COD003;01/10/2025 08:43;29.72;61.94;77.15;0.83;368;01/10/2025 02:00;403.0;44;1
COD003;01/10/2025 08:44;31.65;60.76;77.15;0.83;368;01/10/2025 02:00;404.0;46;1
COD003;01/10/2025 08:45;36.94;60.31;77.15;0.83;368;01/10/2025 02:00;405.0;51;1
COD003;01/10/2025 08:46;33.69;61.74;77.15;0.83;368;01/10/2025 02:00;406.0;46;1
COD003;01/10/2025 08:47;34.57;62.61;77.15;0.83;368;01/10/2025 02:00;407.0;50;1
COD003;01/10/2025 08:48;30.76;60.84;77.15;0.83;368;01/10/2025 02:00;408.0;46;1
COD003;01/10/2025 08:49;40.93;60.81;77.15;0.83;368;01/10/2025 02:00;409.0;50;1
COD003;01/10/2025 08:50;34.31;60.24;77.15;0.83;368;01/10/2025 02:00;410.0;48;1
COD003;01/10/2025 08:51;50.31;60.66;77.15;0.83;368;01/10/2025 02:00;411.0;57;1
COD003;01/10/2025 08:52;30.24;62.32;77.15;0.83;368;01/10/2025 02:00;412.0;46;1
COD003;01/10/2025 08:53;36.34;61.12;77.15;0.83;368;01/10/2025 02:00;413.0;46;1
COD003;01/10/2025 08:54;45.85;60.06;77.15;0.83;368;01/10/2025 02:00;414.0;52;1
COD003;01/10/2025 08:55;28.85;61.35;77.15;0.83;368;01/10/2025 02:00;415.0;44;1
COD003;01/10/2025 08:56;30.34;62.3;77.15;0.83;368;01/10/2025 02:00;416.0;45;1
COD003;01/10/2025 08:57;29.32;60.37;77.15;0.83;368;01/10/2025 02:00;417.0;46;1
COD003;01/10/2025 08:58;36.34;59.45;77.15;0.83;368;01/10/2025 02:00;418.0;48;1
COD003;01/10/2025 08:59;35.32;63.68;77.15;0.83;368;01/10/2025 02:00;419.0;46;1
COD003;01/10/2025 09:00;38.99;59.4;77.15;0.83;368;01/10/2025 02:00;420.0;50;1
COD003;01/10/2025 09:01;45.45;60.63;77.15;0.83;368;01/10/2025 02:00;421.0;54;1
COD003;01/10/2025 09:02;29.65;61.34;77.15;0.83;368;01/10/2025 02:00;422.0;46;1
COD003;01/10/2025 09:03;35.18;60.74;77.15;0.83;368;01/10/2025 02:00;423.0;49;1
COD003;01/10/2025 09:04;40.8;60.98;77.15;0.83;368;01/10/2025 02:00;424.0;52;1
COD003;01/10/2025 09:05;20.54;61.77;77.15;0.83;368;01/10/2025 02:00;425.0;41;1
COD003;01/10/2025 09:06;34.56;58.21;77.15;0.83;368;01/10/2025 02:00;426.0;47;1
COD003;01/10/2025 09:07;35.18;59.56;77.15;0.83;368;01/10/2025 02:00;427.0;45;1
COD003;01/10/2025 09:08;34.26;61.14;77.15;0.83;368;01/10/2025 02:00;428.0;48;1
COD003;01/10/2025 09:09;40.61;60.61;77.15;0.83;368;01/10/2025 02:00;429.0;51;1
COD003;01/10/2025 09:10;46.43;61.25;77.15;0.83;368;01/10/2025 02:00;430.0;54;1
COD003;01/10/2025 09:11;35.1;61.37;77.15;0.83;368;01/10/2025 02:00;431.0;46;1
COD003;01/10/2025 09:12;54.37;58.56;77.15;0.83;368;01/10/2025 02:00;432.0;56;1
COD003;01/10/2025 09:13;34.21;62.63;77.15;0.83;368;01/10/2025 02:00;433.0;49;1
COD003;01/10/2025 09:14;38.83;60.51;77.15;0.83;368;01/10/2025 02:00;434.0;49;1
COD003;01/10/2025 09:15;40.9;60.08;77.15;0.83;368;01/10/2025 02:00;435.0;51;1
COD003;01/10/2025 09:16;28.82;61.37;77.15;0.83;368;01/10/2025 02:00;436.0;44;1
COD003;01/10/2025 09:17;42.83;61.25;77.15;0.83;368;01/10/2025 02:00;437.0;51;1
COD003;01/10/2025 09:18;39.9;62.56;77.15;0.83;368;01/10/2025 02:00;438.0;51;1
COD003;01/10/2025 09:19;40.97;61.46;77.15;0.83;368;01/10/2025 02:00;439.0;50;1
COD003;01/10/2025 09:20;47.26;62.52;77.15;0.83;368;01/10/2025 02:00;440.0;54;1
